experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,1.0,36.3665,0.0005,72733,mxEe31E_0:session_prefix,sharegpt_session_prefix,535,0.68477,int4,int8,25.660055,30.441163
H5,1.0,36.3665,0.0005,72733,UGg8d44_60:session_prefix,sharegpt_session_prefix,629,0.512069,int4,int8,30.850307,37.615693
H5,1.0,36.3665,0.0005,72733,88iCu0j_11:session_prefix,sharegpt_session_prefix,571,0.512069,int4,int8,27.273012,33.105757
H5,1.0,36.3665,0.0005,72733,sUO0XFL_0:session_prefix,sharegpt_session_prefix,567,0.512069,int4,int8,27.032848,32.804597
H5,1.0,36.3665,0.0005,72733,UQWWfNB_0:session_prefix,sharegpt_session_prefix,372,0.68477,int4,int4,16.86736,19.449587
H5,1.0,36.3665,0.0005,72733,juND8Ql_0:session_prefix,sharegpt_session_prefix,471,0.512069,int4,int8,21.522348,25.958813
H5,1.0,36.3665,0.0005,72733,WJidmXp_0:session_prefix,sharegpt_session_prefix,342,0.68477,int4,int4,15.401917,16.489701
H5,1.0,36.3665,0.0005,72733,o67mG13_0:session_prefix,sharegpt_session_prefix,366,0.512069,int4,int4,16.052367,18.834686
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:20,rag_topic_chunk,220,0.761207,sparse_k,int4,9.959232,7.404879
H5,1.0,36.3665,0.0005,72733,X1NXUxZ_0:session_prefix,sharegpt_session_prefix,210,0.774138,sparse_k,int4,9.545192,6.870355
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:13,rag_topic_chunk,188,0.857759,sparse_k,int4,8.834666,5.806472
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:22,rag_topic_chunk,220,0.731034,sparse_k,int4,9.868715,7.404879
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:00,rag_topic_chunk,220,0.718966,sparse_k,int4,9.832508,7.404879
H5,1.0,36.3665,0.0005,72733,GG8dVob_0:session_prefix,sharegpt_session_prefix,299,0.512069,int4,int4,12.866207,12.746899
H5,1.0,36.3665,0.0005,72733,wNBG8Gp_80:session_prefix,sharegpt_session_prefix,210,0.68477,sparse_k,int4,9.277088,6.870355
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:01,rag_topic_chunk,118,0.869828,sparse_k,int4,6.130666,3.446586
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:16,rag_topic_chunk,146,0.694828,sparse_k,int4,6.643542,4.203331
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:06,rag_topic_chunk,112,0.773276,sparse_k,int4,5.628707,3.316901
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:19,rag_topic_chunk,110,0.767241,sparse_k,int4,5.540627,3.27622
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:11,rag_topic_chunk,82,0.827586,sparse_k,int4,4.78357,2.840405
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:17,rag_topic_chunk,80,0.761207,sparse_k,int4,4.520396,2.818827
H5,1.0,36.3665,0.0005,72733,UGg8d44_0:session_prefix,sharegpt_session_prefix,103,0.512069,sparse_k,int4,4.533311,3.143865
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:15,rag_topic_chunk,64,0.821552,sparse_k,sparse_k,4.203391,2.686592
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:02,rag_topic_chunk,48,0.9,sparse_k,sparse_k,3.966039,2.535708
H5,1.0,36.3665,0.0005,72733,Dk6qZaf_0:session_prefix,sharegpt_session_prefix,84,0.512069,sparse_k,int4,3.901451,2.863257
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:05,rag_topic_chunk,48,0.84569,sparse_k,sparse_k,3.803108,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:07,rag_topic_chunk,48,0.827586,sparse_k,sparse_k,3.748798,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:23,rag_topic_chunk,50,0.791379,sparse_k,sparse_k,3.697878,2.546211
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:12,rag_topic_chunk,48,0.797414,sparse_k,sparse_k,3.65828,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:14,rag_topic_chunk,48,0.791379,sparse_k,sparse_k,3.640177,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:04,rag_topic_chunk,48,0.773276,sparse_k,sparse_k,3.585867,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:03,rag_topic_chunk,48,0.761207,sparse_k,sparse_k,3.54966,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:21,rag_topic_chunk,48,0.743103,sparse_k,sparse_k,3.495349,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:08,rag_topic_chunk,48,0.725,sparse_k,sparse_k,3.441039,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:09,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,3.350522,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:10,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,3.350522,2.535708
H5,1.0,36.3665,0.0005,72733,rag:topic_bucket:18,rag_topic_chunk,48,0.676724,sparse_k,sparse_k,3.296211,2.535708
H5,1.0,72.733,0.001,72733,ACt45V7_0:session_prefix,sharegpt_session_prefix,2229,0.86954,int4,int8,135.056878,209.688819
H5,1.0,72.733,0.001,72733,wNBG8Gp_0:session_prefix,sharegpt_session_prefix,2061,0.923276,int4,int8,120.66533,184.366758
H5,1.0,72.733,0.001,72733,wNBG8Gp_65:session_prefix,sharegpt_session_prefix,1908,0.899384,int4,int8,107.988494,162.687705
H5,1.0,72.733,0.001,72733,wNBG8Gp_33:session_prefix,sharegpt_session_prefix,1808,0.943199,int4,int8,100.215205,149.230365
H5,1.0,72.733,0.001,72733,BmS3AX0_0:session_prefix,sharegpt_session_prefix,1918,0.830172,int4,int8,108.58585,164.064394
H5,1.0,72.733,0.001,72733,hRPPgZT_0:session_prefix,sharegpt_session_prefix,1823,0.86954,int4,int8,101.163109,151.213086
H5,1.0,72.733,0.001,72733,UGg8d44_9:session_prefix,sharegpt_session_prefix,1712,0.923276,int4,int8,92.815242,136.840828
H5,1.0,72.733,0.001,72733,wNBG8Gp_51:session_prefix,sharegpt_session_prefix,1750,0.899384,int4,int8,95.619969,141.682996
H5,1.0,72.733,0.001,72733,etlVnIy_0:session_prefix,sharegpt_session_prefix,1720,0.899384,int4,int8,93.345958,137.853478
H5,1.0,72.733,0.001,72733,QWJhYvA_0:session_prefix,sharegpt_session_prefix,1770,0.86954,int4,int8,97.059644,144.26415
H5,1.0,72.733,0.001,72733,88iCu0j_0:session_prefix,sharegpt_session_prefix,1705,0.86954,int4,int8,92.128329,135.957714
H5,1.0,72.733,0.001,72733,fud9GZG_0:session_prefix,sharegpt_session_prefix,1784,0.774138,int4,int8,97.850165,146.084353
H5,1.0,72.733,0.001,72733,vH787Fr_0:session_prefix,sharegpt_session_prefix,1436,0.943199,int4,int8,73.127122,104.110241
H5,1.0,72.733,0.001,72733,wNBG8Gp_23:session_prefix,sharegpt_session_prefix,1589,0.830172,int4,int8,83.48685,121.724778
H5,1.0,72.733,0.001,72733,tgKByb7_0:session_prefix,sharegpt_session_prefix,1586,0.830172,int4,int8,83.27113,121.366731
H5,1.0,72.733,0.001,72733,UGg8d44_47:session_prefix,sharegpt_session_prefix,1505,0.86954,int4,int8,77.654596,111.890944
H5,1.0,72.733,0.001,72733,fud9GZG_7:session_prefix,sharegpt_session_prefix,1481,0.86954,int4,int8,75.988706,109.15422
H5,1.0,72.733,0.001,72733,idMLILF_0:session_prefix,sharegpt_session_prefix,1457,0.86954,int4,int8,74.338021,106.449914
H5,1.0,72.733,0.001,72733,VY7cMKG_0:session_prefix,sharegpt_session_prefix,1437,0.86954,int4,int8,72.974065,104.221091
H5,1.0,72.733,0.001,72733,fcxU0TT_0:session_prefix,sharegpt_session_prefix,1355,0.86954,int4,int8,67.492242,95.318289
H5,1.0,72.733,0.001,72733,J410gdS_38:session_prefix,sharegpt_session_prefix,1694,0.68477,int4,int8,90.750523,134.575536
H5,1.0,72.733,0.001,72733,UGg8d44_25:session_prefix,sharegpt_session_prefix,1328,0.86954,int4,int8,65.726096,92.469699
H5,1.0,72.733,0.001,72733,aFQ1wf6_0:session_prefix,sharegpt_session_prefix,1350,0.830172,int4,int8,67.045623,94.787677
H5,1.0,72.733,0.001,72733,wNBG8Gp_15:session_prefix,sharegpt_session_prefix,1420,0.774138,int4,int8,71.536798,102.344292
H5,1.0,72.733,0.001,72733,UGg8d44_37:session_prefix,sharegpt_session_prefix,1309,0.830172,int4,int8,64.376685,90.489731
H5,1.0,72.733,0.001,72733,ng7rjf6_0:session_prefix,sharegpt_session_prefix,1425,0.68477,int4,int8,71.60645,102.894603
H5,1.0,72.733,0.001,72733,LINiOhS_4:session_prefix,sharegpt_session_prefix,1863,0.512069,int4,int8,103.23675,156.562252
H5,1.0,72.733,0.001,72733,ACt45V7_11:session_prefix,sharegpt_session_prefix,1030,0.923276,int4,int8,47.672605,63.755197
H5,1.0,72.733,0.001,72733,b5AqyBf_0:session_prefix,sharegpt_session_prefix,1144,0.830172,int4,int8,54.084472,74.149646
H5,1.0,72.733,0.001,72733,THAybyi_0:session_prefix,sharegpt_session_prefix,1091,0.830172,int4,int8,50.930989,69.226158
H5,1.0,72.733,0.001,72733,yn2eWCt_0:session_prefix,sharegpt_session_prefix,1119,0.774138,int4,int8,52.419637,71.807547
H5,1.0,72.733,0.001,72733,6YMEjv4_0:session_prefix,sharegpt_session_prefix,958,0.86954,int4,int8,43.462152,57.567151
H5,1.0,72.733,0.001,72733,ZUkSe7V_1:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,48.952766,66.419662
H5,1.0,72.733,0.001,72733,fud9GZG_19:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,48.952766,66.419662
H5,1.0,72.733,0.001,72733,fud9GZG_27:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,48.952766,66.419662
H5,1.0,72.733,0.001,72733,NhvViwM_0:session_prefix,sharegpt_session_prefix,884,0.86954,int4,int8,39.443028,51.511255
H5,1.0,72.733,0.001,72733,hRPPgZT_11:session_prefix,sharegpt_session_prefix,1074,0.68477,int4,int8,49.498995,67.680414
H5,1.0,72.733,0.001,72733,etlVnIy_13:session_prefix,sharegpt_session_prefix,1058,0.68477,int4,int8,48.568752,66.240455
H5,1.0,72.733,0.001,72733,pngR6CU_0:session_prefix,sharegpt_session_prefix,908,0.774138,int4,int8,40.444482,53.44156
H5,1.0,72.733,0.001,72733,dcTB2RK_0:session_prefix,sharegpt_session_prefix,866,0.774138,int4,int8,38.201053,50.084802
H5,1.0,72.733,0.001,72733,J410gdS_7:session_prefix,sharegpt_session_prefix,839,0.774138,int4,int8,36.783439,47.979313
H5,1.0,72.733,0.001,72733,BmS3AX0_10:session_prefix,sharegpt_session_prefix,735,0.774138,int4,int8,31.502822,40.252681
H5,1.0,72.733,0.001,72733,DhelrJT_0:session_prefix,sharegpt_session_prefix,739,0.68477,int4,int8,31.43254,40.538602
H5,1.0,72.733,0.001,72733,idMLILF_14:session_prefix,sharegpt_session_prefix,726,0.68477,int4,int8,30.791166,39.612649
H5,1.0,72.733,0.001,72733,ncJJfCQ_0:session_prefix,sharegpt_session_prefix,877,0.512069,int4,int8,37.99791,50.954356
H5,1.0,72.733,0.001,72733,wpSappl_0:session_prefix,sharegpt_session_prefix,505,0.86954,sparse_k,int4,21.039992,24.132028
H5,1.0,72.733,0.001,72733,j0gtTrY_0:session_prefix,sharegpt_session_prefix,495,0.830172,sparse_k,int4,20.434408,23.156373
H5,1.0,72.733,0.001,72733,hRPPgZT_17:session_prefix,sharegpt_session_prefix,795,0.512069,int4,int8,33.72828,44.63606
H5,1.0,72.733,0.001,72733,LINiOhS_0:session_prefix,sharegpt_session_prefix,791,0.512069,int4,int8,33.524546,44.337531
H5,1.0,72.733,0.001,72733,H1aZlSE_0:session_prefix,sharegpt_session_prefix,787,0.512069,int4,int8,33.321234,44.039902
H5,1.0,72.733,0.001,72733,jbL4U2H_0:session_prefix,sharegpt_session_prefix,764,0.512069,int4,int8,32.160387,42.346015
H5,1.0,72.733,0.001,72733,mxEe31E_0:session_prefix,sharegpt_session_prefix,535,0.68477,int4,int8,21.882183,27.104768
H5,1.0,72.733,0.001,72733,UGg8d44_60:session_prefix,sharegpt_session_prefix,629,0.512069,int4,int8,25.628257,33.003886
H5,1.0,72.733,0.001,72733,88iCu0j_11:session_prefix,sharegpt_session_prefix,571,0.512069,int4,int8,22.969609,29.305246
H5,1.0,72.733,0.001,72733,sUO0XFL_0:session_prefix,sharegpt_session_prefix,567,0.512069,int4,int8,22.789528,29.057146
H5,1.0,72.733,0.001,72733,UQWWfNB_0:session_prefix,sharegpt_session_prefix,372,0.68477,sparse_k,int4,14.407045,12.997271
H5,1.0,72.733,0.001,72733,juND8Ql_0:session_prefix,sharegpt_session_prefix,471,0.512069,sparse_k,int4,18.330339,20.906653
H5,1.0,72.733,0.001,72733,WJidmXp_0:session_prefix,sharegpt_session_prefix,342,0.68477,sparse_k,int4,13.156941,11.036117
H5,1.0,72.733,0.001,72733,o67mG13_0:session_prefix,sharegpt_session_prefix,366,0.512069,sparse_k,int4,13.635357,12.58883
H5,1.0,72.733,0.001,72733,rag:topic_bucket:20,rag_topic_chunk,220,0.761207,sparse_k,int4,8.761426,5.148172
H5,1.0,72.733,0.001,72733,X1NXUxZ_0:session_prefix,sharegpt_session_prefix,210,0.774138,sparse_k,int4,8.453803,4.814141
H5,1.0,72.733,0.001,72733,rag:topic_bucket:13,rag_topic_chunk,188,0.857759,sparse_k,int4,7.959971,4.158517
H5,1.0,72.733,0.001,72733,rag:topic_bucket:22,rag_topic_chunk,220,0.731034,sparse_k,int4,8.670909,5.148172
H5,1.0,72.733,0.001,72733,rag:topic_bucket:00,rag_topic_chunk,220,0.718966,sparse_k,int4,8.634702,5.148172
H5,1.0,72.733,0.001,72733,GG8dVob_0:session_prefix,sharegpt_session_prefix,299,0.512069,sparse_k,int4,10.924707,8.578472
H5,1.0,72.733,0.001,72733,wNBG8Gp_80:session_prefix,sharegpt_session_prefix,210,0.68477,sparse_k,int4,8.185699,4.814141
H5,1.0,72.733,0.001,72733,rag:topic_bucket:01,rag_topic_chunk,118,0.869828,sparse_k,int4,5.786075,2.797363
H5,1.0,72.733,0.001,72733,rag:topic_bucket:16,rag_topic_chunk,146,0.694828,sparse_k,int4,6.116012,3.209447
H5,1.0,72.733,0.001,72733,rag:topic_bucket:06,rag_topic_chunk,112,0.773276,sparse_k,int4,5.318267,2.732022
H5,1.0,72.733,0.001,72733,rag:topic_bucket:19,rag_topic_chunk,110,0.767241,sparse_k,int4,5.241176,2.712043
H5,1.0,72.733,0.001,72733,rag:topic_bucket:11,rag_topic_chunk,82,0.827586,sparse_k,sparse_k,4.617165,2.45117
H5,1.0,72.733,0.001,72733,rag:topic_bucket:17,rag_topic_chunk,80,0.761207,sparse_k,sparse_k,4.362008,2.430787
H5,1.0,72.733,0.001,72733,UGg8d44_0:session_prefix,sharegpt_session_prefix,103,0.512069,sparse_k,int4,4.270759,2.649208
H5,1.0,72.733,0.001,72733,rag:topic_bucket:15,rag_topic_chunk,64,0.821552,sparse_k,sparse_k,4.102023,2.328503
H5,1.0,72.733,0.001,72733,rag:topic_bucket:02,rag_topic_chunk,48,0.9,sparse_k,sparse_k,3.90902,2.334283
H5,1.0,72.733,0.001,72733,Dk6qZaf_0:session_prefix,sharegpt_session_prefix,84,0.512069,sparse_k,sparse_k,3.726829,2.473242
H5,1.0,72.733,0.001,72733,rag:topic_bucket:05,rag_topic_chunk,48,0.84569,sparse_k,sparse_k,3.746088,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:07,rag_topic_chunk,48,0.827586,sparse_k,sparse_k,3.691778,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:23,rag_topic_chunk,50,0.791379,sparse_k,sparse_k,3.636008,2.327651
H5,1.0,72.733,0.001,72733,rag:topic_bucket:12,rag_topic_chunk,48,0.797414,sparse_k,sparse_k,3.601261,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:14,rag_topic_chunk,48,0.791379,sparse_k,sparse_k,3.583157,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:04,rag_topic_chunk,48,0.773276,sparse_k,sparse_k,3.528847,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:03,rag_topic_chunk,48,0.761207,sparse_k,sparse_k,3.49264,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:21,rag_topic_chunk,48,0.743103,sparse_k,sparse_k,3.43833,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:08,rag_topic_chunk,48,0.725,sparse_k,sparse_k,3.38402,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:09,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,3.293502,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:10,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,3.293502,2.334283
H5,1.0,72.733,0.001,72733,rag:topic_bucket:18,rag_topic_chunk,48,0.676724,sparse_k,sparse_k,3.239192,2.334283
H5,1.0,145.466,0.002,72733,ACt45V7_0:session_prefix,sharegpt_session_prefix,2229,0.86954,int4,int8,102.267749,168.736835
H5,1.0,145.466,0.002,72733,wNBG8Gp_0:session_prefix,sharegpt_session_prefix,2061,0.923276,int4,int8,92.632579,149.355253
H5,1.0,145.466,0.002,72733,wNBG8Gp_65:session_prefix,sharegpt_session_prefix,1908,0.899384,int4,int8,83.963323,132.681467
H5,1.0,145.466,0.002,72733,wNBG8Gp_33:session_prefix,sharegpt_session_prefix,1808,0.943199,int4,int8,78.642401,122.287011
H5,1.0,145.466,0.002,72733,BmS3AX0_0:session_prefix,sharegpt_session_prefix,1918,0.830172,int4,int8,84.308184,133.742801
H5,1.0,145.466,0.002,72733,hRPPgZT_0:session_prefix,sharegpt_session_prefix,1823,0.86954,int4,int8,79.230865,123.820808
H5,1.0,145.466,0.002,72733,UGg8d44_9:session_prefix,sharegpt_session_prefix,1712,0.923276,int4,int8,73.472535,112.682753
H5,1.0,145.466,0.002,72733,wNBG8Gp_51:session_prefix,sharegpt_session_prefix,1750,0.899384,int4,int8,75.409061,116.440581
H5,1.0,145.466,0.002,72733,etlVnIy_0:session_prefix,sharegpt_session_prefix,1720,0.899384,int4,int8,73.822055,113.469099
H5,1.0,145.466,0.002,72733,QWJhYvA_0:session_prefix,sharegpt_session_prefix,1770,0.86954,int4,int8,76.384132,118.441468
H5,1.0,145.466,0.002,72733,88iCu0j_0:session_prefix,sharegpt_session_prefix,1705,0.86954,int4,int8,72.943475,111.996789
H5,1.0,145.466,0.002,72733,fud9GZG_0:session_prefix,sharegpt_session_prefix,1784,0.774138,int4,int8,76.846289,119.851561
H5,1.0,145.466,0.002,72733,vH787Fr_0:session_prefix,sharegpt_session_prefix,1436,0.943199,int4,int8,59.51836,87.113577
H5,1.0,145.466,0.002,72733,wNBG8Gp_23:session_prefix,sharegpt_session_prefix,1589,0.830172,int4,int8,66.823684,100.913315
H5,1.0,145.466,0.002,72733,tgKByb7_0:session_prefix,sharegpt_session_prefix,1586,0.830172,int4,int8,66.670824,100.633778
H5,1.0,145.466,0.002,72733,UGg8d44_47:session_prefix,sharegpt_session_prefix,1505,0.86954,int4,int8,62.706609,93.221654
H5,1.0,145.466,0.002,72733,fud9GZG_7:session_prefix,sharegpt_session_prefix,1481,0.86954,int4,int8,61.513663,91.075614
H5,1.0,145.466,0.002,72733,idMLILF_0:session_prefix,sharegpt_session_prefix,1457,0.86954,int4,int8,60.328321,88.952498
H5,1.0,145.466,0.002,72733,VY7cMKG_0:session_prefix,sharegpt_session_prefix,1437,0.86954,int4,int8,59.346343,87.200746
H5,1.0,145.466,0.002,72733,fcxU0TT_0:session_prefix,sharegpt_session_prefix,1355,0.86954,int4,int8,55.375431,80.184998
H5,1.0,145.466,0.002,72733,J410gdS_38:session_prefix,sharegpt_session_prefix,1694,0.68477,int4,int8,71.812417,110.922787
H5,1.0,145.466,0.002,72733,UGg8d44_25:session_prefix,sharegpt_session_prefix,1328,0.86954,int4,int8,54.087359,77.933497
H5,1.0,145.466,0.002,72733,aFQ1wf6_0:session_prefix,sharegpt_session_prefix,1350,0.830172,int4,int8,55.01807,79.765864
H5,1.0,145.466,0.002,72733,wNBG8Gp_15:session_prefix,sharegpt_session_prefix,1420,0.774138,int4,int8,58.229606,85.724274
H5,1.0,145.466,0.002,72733,UGg8d44_37:session_prefix,sharegpt_session_prefix,1309,0.830172,int4,int8,53.068601,76.366499
H5,1.0,145.466,0.002,72733,ng7rjf6_0:session_prefix,sharegpt_session_prefix,1425,0.68477,int4,int8,58.20538,86.157336
H5,1.0,145.466,0.002,72733,LINiOhS_4:session_prefix,sharegpt_session_prefix,1863,0.512069,int4,int8,80.331479,127.954712
H5,1.0,145.466,0.002,72733,ACt45V7_11:session_prefix,sharegpt_session_prefix,1030,0.923276,sparse_k,int8,40.617431,55.010812
H5,1.0,145.466,0.002,72733,b5AqyBf_0:session_prefix,sharegpt_session_prefix,1144,0.830172,int4,int8,45.447495,63.362492
H5,1.0,145.466,0.002,72733,THAybyi_0:session_prefix,sharegpt_session_prefix,1091,0.830172,int4,int8,43.075753,59.41536
H5,1.0,145.466,0.002,72733,yn2eWCt_0:session_prefix,sharegpt_session_prefix,1119,0.774138,int4,int8,44.156026,61.486708
H5,1.0,145.466,0.002,72733,6YMEjv4_0:session_prefix,sharegpt_session_prefix,958,0.86954,sparse_k,int8,36.957056,50.002554
H5,1.0,145.466,0.002,72733,ZUkSe7V_1:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,41.53759,57.158477
H5,1.0,145.466,0.002,72733,fud9GZG_19:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,41.53759,57.158477
H5,1.0,145.466,0.002,72733,fud9GZG_27:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,41.53759,57.158477
H5,1.0,145.466,0.002,72733,NhvViwM_0:session_prefix,sharegpt_session_prefix,884,0.86954,sparse_k,int8,33.494377,45.070166
H5,1.0,145.466,0.002,72733,hRPPgZT_11:session_prefix,sharegpt_session_prefix,1074,0.68477,int4,int8,41.886652,58.172979
H5,1.0,145.466,0.002,72733,etlVnIy_13:session_prefix,sharegpt_session_prefix,1058,0.68477,int4,int8,41.181531,57.014185
H5,1.0,145.466,0.002,72733,pngR6CU_0:session_prefix,sharegpt_session_prefix,908,0.774138,sparse_k,int8,34.316352,46.64598
H5,1.0,145.466,0.002,72733,dcTB2RK_0:session_prefix,sharegpt_session_prefix,866,0.774138,sparse_k,int8,32.386388,43.903348
H5,1.0,145.466,0.002,72733,J410gdS_7:session_prefix,sharegpt_session_prefix,839,0.774138,sparse_k,int8,31.16875,42.1773
H5,1.0,145.466,0.002,72733,BmS3AX0_10:session_prefix,sharegpt_session_prefix,735,0.774138,sparse_k,int4,26.647172,34.974674
H5,1.0,145.466,0.002,72733,DhelrJT_0:session_prefix,sharegpt_session_prefix,739,0.68477,sparse_k,int4,26.548026,35.383971
H5,1.0,145.466,0.002,72733,idMLILF_14:session_prefix,sharegpt_session_prefix,726,0.68477,sparse_k,int4,26.000362,34.063068
H5,1.0,145.466,0.002,72733,ncJJfCQ_0:session_prefix,sharegpt_session_prefix,877,0.512069,sparse_k,int8,32.101429,44.614871
H5,1.0,145.466,0.002,72733,wpSappl_0:session_prefix,sharegpt_session_prefix,505,0.86954,sparse_k,int4,17.884307,15.723934
H5,1.0,145.466,0.002,72733,j0gtTrY_0:session_prefix,sharegpt_session_prefix,495,0.830172,sparse_k,int4,17.402463,15.077976
H5,1.0,145.466,0.002,72733,hRPPgZT_17:session_prefix,sharegpt_session_prefix,795,0.512069,sparse_k,int8,28.4369,39.426644
H5,1.0,145.466,0.002,72733,LINiOhS_0:session_prefix,sharegpt_session_prefix,791,0.512069,sparse_k,int8,28.2624,39.180404
H5,1.0,145.466,0.002,72733,H1aZlSE_0:session_prefix,sharegpt_session_prefix,787,0.512069,sparse_k,int8,28.088295,38.934802
H5,1.0,145.466,0.002,72733,jbL4U2H_0:session_prefix,sharegpt_session_prefix,764,0.512069,sparse_k,int8,27.094876,37.534946
H5,1.0,145.466,0.002,72733,mxEe31E_0:session_prefix,sharegpt_session_prefix,535,0.68477,sparse_k,int4,18.436066,17.757325
H5,1.0,145.466,0.002,72733,UGg8d44_60:session_prefix,sharegpt_session_prefix,629,0.512069,sparse_k,int4,21.527879,25.056386
H5,1.0,145.466,0.002,72733,88iCu0j_11:session_prefix,sharegpt_session_prefix,571,0.512069,sparse_k,int4,19.274647,20.386514
H5,1.0,145.466,0.002,72733,sUO0XFL_0:session_prefix,sharegpt_session_prefix,567,0.512069,sparse_k,int4,19.12232,20.084194
H5,1.0,145.466,0.002,72733,UQWWfNB_0:session_prefix,sharegpt_session_prefix,372,0.68477,sparse_k,int4,12.694677,8.434794
H5,1.0,145.466,0.002,72733,juND8Ql_0:session_prefix,sharegpt_session_prefix,471,0.512069,sparse_k,int4,15.585273,13.592625
H5,1.0,145.466,0.002,72733,WJidmXp_0:session_prefix,sharegpt_session_prefix,342,0.68477,sparse_k,int4,11.709626,7.17985
H5,1.0,145.466,0.002,72733,o67mG13_0:session_prefix,sharegpt_session_prefix,366,0.512069,sparse_k,int4,11.977782,8.172343
H5,1.0,145.466,0.002,72733,rag:topic_bucket:20,rag_topic_chunk,220,0.761207,sparse_k,int4,8.162524,3.55244
H5,1.0,145.466,0.002,72733,X1NXUxZ_0:session_prefix,sharegpt_session_prefix,210,0.774138,sparse_k,int4,7.908108,3.360177
H5,1.0,145.466,0.002,72733,rag:topic_bucket:13,rag_topic_chunk,188,0.857759,sparse_k,int4,7.522623,2.993236
H5,1.0,145.466,0.002,72733,rag:topic_bucket:22,rag_topic_chunk,220,0.731034,sparse_k,int4,8.072006,3.55244
H5,1.0,145.466,0.002,72733,rag:topic_bucket:00,rag_topic_chunk,220,0.718966,sparse_k,int4,8.035799,3.55244
H5,1.0,145.466,0.002,72733,GG8dVob_0:session_prefix,sharegpt_session_prefix,299,0.512069,sparse_k,int4,9.818457,5.63095
H5,1.0,145.466,0.002,72733,wNBG8Gp_80:session_prefix,sharegpt_session_prefix,210,0.68477,sparse_k,int4,7.640005,3.360177
H5,1.0,145.466,0.002,72733,rag:topic_bucket:01,rag_topic_chunk,118,0.869828,sparse_k,sparse_k,5.613779,2.246049
H5,1.0,145.466,0.002,72733,rag:topic_bucket:16,rag_topic_chunk,146,0.694828,sparse_k,int4,5.852247,2.506665
H5,1.0,145.466,0.002,72733,rag:topic_bucket:06,rag_topic_chunk,112,0.773276,sparse_k,sparse_k,5.163047,2.184095
H5,1.0,145.466,0.002,72733,rag:topic_bucket:19,rag_topic_chunk,110,0.767241,sparse_k,sparse_k,5.09145,2.165831
H5,1.0,145.466,0.002,72733,rag:topic_bucket:11,rag_topic_chunk,82,0.827586,sparse_k,sparse_k,4.533962,2.035505
H5,1.0,145.466,0.002,72733,rag:topic_bucket:17,rag_topic_chunk,80,0.761207,sparse_k,sparse_k,4.282814,2.03515
H5,1.0,145.466,0.002,72733,UGg8d44_0:session_prefix,sharegpt_session_prefix,103,0.512069,sparse_k,sparse_k,4.139483,2.111311
H5,1.0,145.466,0.002,72733,rag:topic_bucket:15,rag_topic_chunk,64,0.821552,sparse_k,sparse_k,4.051339,2.075296
